"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_AS0007","ACCT_AS0008","ACCT_AS0009","ACCT_AS0013","ACCT_AS0016","ACCT_AS0017","ACCT_AS0022","ACCT_AS0023","ACCT_AS0024","ACCT_AS0025","ACCT_AS0032","ACCT_AS0036","ACCT_CM0099","ACCT_CH0007","ACCT_CH0008","ACCT_CH0015","ACCT_CH0016","ACCT_CH0017","ACCT_CH0018","ACCT_CH0019","ACCT_CH0020","ACCT_CH0021","ACCT_CH0022","ACCT_CH0023","ACCT_CH0024","ACCT_CH0025","ACCT_CH0026","ACCT_CH0027","ACCT_CH0028","ACCT_CH0029","ACCT_CH0030","ACCT_CH0031","ACCT_CH0032","ACCT_CH0033","ACCT_CH0034","ACCT_CH0035","ACCT_CH0036","ACCT_CH0037","ACCT_CH0038","ACCT_CH0039","ACCT_CH0040","ACCT_CH0047","ACCT_CH0048","ACCT_DL0002","ACCT_DL0009","ACCT_DL0016","ACCT_DL0022","ACCT_DL0023","ACCT_DL0024","ACCT_DL0025","ACCT_DL0026","ACCT_DL0027","ACCT_DL0028","ACCT_DL0030","ACCT_DL0037","ACCT_DL0044","ACCT_DL0050","ACCT_DL0051","ACCT_DL0052","ACCT_DL0053","ACCT_DL0054","ACCT_DL0055","ACCT_DL0056","ACCT_DL0057","ACCT_DL0058","ACCT_DL0059","ACCT_DL0060","ACCT_DL0061","ACCT_DL0062","ACCT_DL0063","ACCT_DL0064","ACCT_DL0065","ACCT_DL0066","ACCT_DL0067","ACCT_DL0068","ACCT_DL0069","ACCT_DL0070","ACCT_DL0071","ACCT_DL0072","ACCT_DL0073","ACCT_DL0074","ACCT_DL0075","ACCT_DL0076","ACCT_DL0077","ACCT_DL0078","ACCT_DL0079","ACCT_DL0080","ACCT_DL0081","ACCT_DL0082","ACCT_DL0083","ACCT_DL0084","ACCT_DL0085","ACCT_DL0086","ACCT_DL0087","ACCT_DL0088","ACCT_DL0089","ACCT_DL0090","ACCT_DL0091","ACCT_DL0092","ACCT_DL0093","ACCT_DL0094","ACCT_DL0095","ACCT_DL0096","ACCT_DL0097","ACCT_DL0098","ACCT_DL0099","ACCT_DL0100","ACCT_DL0101","ACCT_DL0102","ACCT_DL0103","ACCT_DL0104","ACCT_DL0105","ACCT_DL0106","ACCT_DL0107","ACCT_DL0108","ACCT_DL0109","ACCT_DL0110","ACCT_DL0111","ACCT_DL0112","ACCT_DL0113","ACCT_DL0114","ACCT_DL0115","ACCT_DL0116","ACCT_DL0117","ACCT_DL0118","ACCT_DL0119","ACCT_DL0120","ACCT_DL0122","ACCT_DL0123","ACCT_DL0124","ACCT_DL0125","ACCT_DL0126","ACCT_DL0127","ACCT_DL0128","ACCT_DL0129","ACCT_DL0130","ACCT_DL0131","ACCT_DL0132","ACCT_DL0133","ACCT_DL0134","ACCT_DL0135","ACCT_DL0136","ACCT_DL0137","ACCT_DL0138","ACCT_DL0139","ACCT_DL0140","ACCT_DL0141","ACCT_DL0142","ACCT_DL0144","ACCT_DL0145","ACCT_DL0146","ACCT_DL0147","ACCT_DT0001","ACCT_DT0002","ACCT_DT0003","ACCT_DT0004","ACCT_DT0005","ACCT_DT0006","ACCT_DT0007","ACCT_DT0008","ACCT_DT0009","ACCT_DT0010","ACCT_DT0011","ACCT_DT0012","ACCT_DT0013","ACCT_DT0014","ACCT_DT0015","ACCT_DT0016","ACCT_IN0001","ACCT_IN0002","ACCT_IN0003","ACCT_IN0004","ACCT_IN0005","ACCT_IN0006","ACCT_IN0007","ACCT_IN0008","ACCT_IS0005","ACCT_IS0010","ACCT_IS0029","ACCT_IS0030","ACCT_LQ0013","ACCT_LQ0014","ACCT_LQ0015","ACCT_LQ0016","ACCT_LQ0017","ACCT_IS0048","ACCT_IS0049","ACCT_DL0148","ACCT_DL0149"
146,6/30/2025 0:00:00,74,Subm,925000,0,1407541,0,0,0,0,0,0,0,0,8575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32434,0,0,0,0,0,0,0,0,0,0,0
147,6/30/2025 0:00:00,75,Subm,297299,0,441914,0,0,10771,0,0,0,0,0,2986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17507,0,0,0,0,0,0,0,0,0,0,0
150,6/30/2025 0:00:00,77,Subm,0,0,46195574,92557268,3768190,3768190,0,0,211606,0,0,27844994,32500932,451456,70786,0,0,0,0,0,0,0,1520,0,0,0,0,0,0,0,0,0,0,0,0,0,31362,0,0,0,0,0,0,57053,0,4173,276792,138892,172743,0,0,311635,48,38171,130846,0,7968,0,0,0,0,0,0,0,342479,610374,0,0,952853,3,339471,105777,53865,0,86590,246232,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1316428,1316428,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817391,1316428,0,1367078,1316428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,4628252,0,0,0,0,36,295785,0,8667675,0,0,0,0,0,0,0,0,0,0,0
151,6/30/2025 0:00:00,78,Subm,0,0,188566249,105713371,5866772,6302274,0,0,102104,36991,1163894,41904537,0,1775765,250888,0,9500,0,0,0,0,194245,12388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294504,0,0,1319551,557721,873235,122558,0,1553514,160,16532,145603,0,20922,0,6657,0,0,6657,1,0,4829153,357257,28456,388106,5602972,66,2480889,1034803,1438021,1112475,417703,4003002,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6878316,0,0,6333386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1328,101073745,0,0,0,0,0,19306390,0,0,227036714,0,0,0,0,0,0,66,921978
153,6/30/2025 0:00:00,80,Subm,300000,0,354952,0,0,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9911,0,0,0,0,0,0,0,0,0,0,0
159,6/30/2025 0:00:00,83,Subm,0,0,135604359,592783374,19416600,20566600,0,0,434234,0,480556,84426211,192461810,2784812,854729,1162170,231643,0,933,12170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83630,17181,0,0,0,0,1355844,465792,319363,3709,23795,1329236,947695,898301,119484,0,1965480,251,213989,2305032,0,1288098,365841,413545,320689,0,1100075,53,0,1320652,2061077,1185303,1047596,5614628,42,2534177,428231,573995,239357,247472,1489055,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558387,1268343,3598,73002,133490,1478433,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681958,469387,824847,0,1389309,24,0,0,0,0,0,0,0,26594,51267,52443,44187,255717,403614,9,7342992,176494,715233,13601900,1760040,95075,0,0,0,0,400000000,-1978755,0,0,0,0,0,0,0,0,0,0,3487,60560873,0,0,0,0,511,14347382,0,45245980,2112161,12734,146729839,69930309,130561301,382761,200874371,0,0,40,804796
162,6/30/2025 0:00:00,85,Subm,20864710,670203,39027453,17900000,570420,570420,0,0,0,0,0,1532340,0,179426,11011,11920,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22066,0,0,95724,33672,144312,15274,0,193258,22,32335,745,0,3896,1752,5291,911,404,8358,7,0,438123,603250,142690,0,1184063,4,170301,105452,138835,109552,0,353839,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634145,16581,0,1264124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3263061,0,0,0,0,0,0,0,0,0,0,0
167,6/30/2025 0:00:00,87,Subm,43874173,0,116616188,52189238,8769790,10269790,0,0,19572,0,729,26000673,36781527,73788,15643,9614,4631,0,0,25240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,1662,0,0,1000,0,900,69098,33025,62827,13372,0,109224,40,0,96485,0,64257,7451,15340,0,0,22791,3,0,1006213,949195,319483,152846,2427737,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1145074,30849,0,1727593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14063,10687952,0,0,11976408,7922091,17642311,1760,25566162,0,0,0,0
168,6/30/2025 0:00:00,88,Subm,8838000,0,9818828,744580,0,49318,0,0,0,0,0,272383,0,2531,1055,8969,5244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4483,0,0,0,0,0,0,31202,0,0,26591,0,11900,0,0,11900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583,9306358,0,0,0,0,228,1496649,0,819959,0,0,0,0,0,0,0,0,0,0,0
169,6/30/2025 0:00:00,89,Subm,201297,0,1145161,0,0,830,0,0,0,0,0,0,0,16216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2723,2714,19786,4361,9886,36747,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35352,0,0,0,0,0,0,0,0,0,0,0
176,6/30/2025 0:00:00,92,Subm,0,0,299352321,364321567,1173000,2080843,0,0,152619,0,61250,47313430,0,630106,142571,37719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72790,0,0,223919,68852,76412,0,0,145264,47,106294,501862,0,190723,0,88022,5356,0,93378,4,1046930,1804488,862307,48719,1246006,3961520,8,333685,73665,0,0,0,73665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2627951,4048703,0,5290701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27435579,0,0,166502688,0,20534935,16729,20551664,0,0,0,0
187,6/30/2025 0:00:00,100,Subm,8184000,0,15369511,1240000,0,196213,116880,0,42528,0,0,120408,346665,158933,14655,86647,14817,8152,14854,38958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15043,14991,10307,3236,0,28534,10,0,7392,0,34144,17648,14232,0,0,31880,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244609,0,0,244609,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40031,0,0,27774,244609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649431,0,0,0,0,0,0,0,0,0,0,0
195,6/30/2025 0:00:00,104,Subm,447000,0,7338511,0,0,6091,0,0,27000,11492,0,142362,0,2939,186,4284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,888,6946,1204,0,0,8150,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,122525,0,0,0,0,0,0,0,381113,0,0,0,0,0,0,0,0,0,0,0
196,6/30/2025 0:00:00,105,WISE,0,0,134721588,183704272,2559900,4676732,0,0,1420163,0,0,84486536,88106361,3230802,880606,393785,18214,0,0,8883,94747,0,139,0,0,0,0,0,0,0,0,0,0,0,0,58833,4892,0,0,0,0,0,0,1038346,0,0,931451,795786,1008537,0,0,1804323,215,1345028,3229487,0,224956,187723,324182,66952,0,578857,27,0,2492792,1074717,2387011,996997,6951517,30,807855,721108,842435,643627,1701598,3908768,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95042,0,95042,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9810270,798315,0,13616061,95042,0,0,0,0,0,45700000,-402467,0,0,0,0,8300532,-33361,0,0,0,0,37508,837465235,4072,124064181,0,0,7791,87140646,0,54137356,557213,0,513404332,4261856,30248309,0,34510165,0,0,11,1391415
198,6/30/2025 0:00:00,107,Subm,13344000,0,16943150,9948206,0,33333,0,0,0,0,0,2395762,0,0,688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16191,0,0,0,0,0,0,41557,15235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56792,0,0,64327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,12472163,0,0,0,0,0,560749,0,0,0,0,0,0,0,0,0,0,0
199,6/30/2025 0:00:00,108,Subm,0,0,25280835,42638473,101800,515938,0,0,83679,0,0,2163581,0,34526,6923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52018,6451,0,0,0,6451,3,0,41219,0,10710,20606,0,0,0,20606,1,135591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68276,0,0,48769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1743,42029327,0,0,0,0,0,0,0,3271809,0,0,0,0,0,0,0,0,0,1,3782
200,6/30/2025 0:00:00,109,Subm,5809015,0,6425707,0,0,64797,0,0,0,0,0,27531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372,0,0,0,0,0,0,0,10812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194406,0,0,0,0,0,0,0,0,0,0,0
205,6/30/2025 0:00:00,112,WISE,3188576,0,32557781,58061383,110900,1817162,0,0,0,0,109662,4566027,0,71464,2921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47536,0,0,125559,63250,34995,0,0,98245,14,7901,355076,0,13822,4235,20342,0,0,24577,3,76272,393910,196790,395689,57799,1044188,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112694,0,112694,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871908,0,0,984436,112694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4622,82446938,0,0,0,0,0,0,0,4800043,0,0,0,0,0,0,0,0,0,0,0
216,6/30/2025 0:00:00,116,Subm,27494020,0,30857811,22717942,0,0,0,0,0,0,0,1153738,0,28015,20327,0,0,0,0,0,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5015,6042,8333,4682,0,19057,3,0,2158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65407,17592,82999,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8200,0,0,157754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1295615,0,0,0,0,0,0,0,0,0,0,0
220,6/30/2025 0:00:00,117,Subm,4962000,0,14315008,5494254,0,214221,0,0,0,0,0,160065,0,20161,1275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29525,0,7430,0,0,7430,1,0,24596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618621,0,0,0,0,0,0,0,0,0,0,0
224,6/30/2025 0:00:00,119,Subm,6473000,0,31307505,1546380,0,1551898,0,0,123800,0,0,12566644,0,326958,63430,7154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6243,5751,2325,118325,39656,68600,652,0,108908,71,0,221473,0,63667,7227,7044,0,0,14271,2,0,0,0,0,0,0,0,106939,0,72671,0,0,72671,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282675,13590,0,385991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1780,45151243,0,0,0,0,370,3553565,0,4892951,0,0,0,0,0,0,0,0,0,0,0
227,6/30/2025 0:00:00,121,Subm,0,0,864247652,3419255053,53862500,59789885,38834824,3401706,7928773,0,110106292,1641767222,911618680,61053572,8036828,16539406,1306090,444753,114265,896172,344869,0,0,0,0,0,0,15184846,9164,0,0,0,0,0,0,0,65250,0,0,0,0,19684662,2041323,15670582,0,523772,12272174,9665370,7974874,118806,23197,17782247,2353,1399473,9481756,0,7213835,3031292,2745463,0,0,5776755,220,68563159,31848707,34087903,28103742,24750919,118791271,252,18637425,8735374,9949813,7221271,8986390,34892848,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35855138,0,0,35855138,1,0,0,0,0,0,0,0,172225,8074063,8561,0,8484955,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80758657,181678,8899056,262652987,144553489,402331,692500000,8108828,0,0,5954179935,-51441023,0,0,0,0,527528844,1415528,0,0,0,0,31335,423049224,13727,8996830355,0,0,31192,368269036,0,450694524,7286219,-2984,7794410711,85455512,3037909724,29135959,3152501195,0,0,637,112374176
233,6/30/2025 0:00:00,124,Subm,496000,2280000,14827540,8772275,669650,669650,0,0,0,0,0,9856944,0,57640,23339,0,0,0,0,0,0,0,2448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91553,0,0,79735,30097,37312,0,0,67409,12,0,190127,0,0,0,0,0,0,0,0,275812,350086,116911,0,71814,538811,5,409238,10836,0,20761,0,31597,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672699,545868,0,123164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1377,19313167,0,0,0,0,0,0,0,3053573,0,0,0,0,0,0,0,0,0,0,0
234,6/30/2025 0:00:00,125,Subm,4233000,0,30462737,17987000,0,469978,0,0,0,0,0,2426846,0,19258,2733,0,0,0,4650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179883,45212,0,0,0,45212,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1044793,0,0,0,0,0,0,0,0,0,0,0
240,6/30/2025 0:00:00,128,Subm,11324000,0,36184752,14171386,231181,879222,0,0,0,0,720859,1210111,0,8341,11501,0,0,0,0,2381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19546,0,0,25392,7940,10418,3206,0,21564,9,0,25645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112554,69460,0,13833,0,83293,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122591,0,0,103969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1093,22792370,0,0,0,0,0,0,0,2281085,0,0,0,0,0,0,0,0,0,0,0
242,6/30/2025 0:00:00,129,Subm,4247069,0,18994656,17099483,47700,160999,0,0,114582,0,0,6689101,0,112964,32930,195095,23673,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65617,16042,45293,0,0,61335,25,0,114651,0,384475,105427,139367,9032,7100,260926,22,118805,90965,70336,0,0,161301,4,38060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327085,0,0,720463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2550575,0,0,0,0,0,0,0,0,0,9,99585
256,6/30/2025 0:00:00,136,WISE,1993000,0,22715643,73640871,945300,945300,0,0,0,0,1657,8983965,4886940,102520,18536,12378,2423,0,0,0,0,0,889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33903,10295,20340,84380,0,115015,21,45711,171861,0,2035,186,0,0,0,186,1,0,0,0,40232,0,40232,1,0,0,16928,1134635,0,1151563,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228053,4441,0,181908,1134635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1185,22373801,0,0,0,0,0,0,0,4086234,0,0,0,0,0,0,0,0,0,0,0
