"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","UPDATE_DATE","ACCT_007","ACCT_008","ACCT_009","ACCT_010","ACCT_011C","ACCT_013","ACCT_018","ACCT_019","ACCT_021B","ACCT_022B","ACCT_023B","ACCT_025A","ACCT_025B","ACCT_031A","ACCT_031B","ACCT_041B","ACCT_042","ACCT_058C","ACCT_065","ACCT_067","ACCT_068","ACCT_069","ACCT_080","ACCT_083","ACCT_084","ACCT_100","ACCT_300","ACCT_340","ACCT_380","ACCT_386","ACCT_387","ACCT_388","ACCT_392","ACCT_400","ACCT_457","ACCT_521","ACCT_522","ACCT_523","ACCT_524","ACCT_550","ACCT_551","ACCT_552","ACCT_562","ACCT_563","ACCT_602","ACCT_630","ACCT_652A","ACCT_652B1","ACCT_652B2","ACCT_655A","ACCT_655B1","ACCT_655B2","ACCT_656C","ACCT_657","ACCT_658","ACCT_662","ACCT_668","ACCT_671","ACCT_672A","ACCT_672B1","ACCT_672B2","ACCT_703","ACCT_704","ACCT_705","ACCT_706","ACCT_707","ACCT_708","ACCT_710","ACCT_712","ACCT_713","ACCT_714","ACCT_715","ACCT_716","ACCT_718","ACCT_719","ACCT_720","ACCT_721","ACCT_722","ACCT_723","ACCT_724","ACCT_730","ACCT_741A","ACCT_741B1","ACCT_741B2","ACCT_742A","ACCT_742B1","ACCT_742B2","ACCT_746A","ACCT_746B1","ACCT_746B2","ACCT_749","ACCT_750A","ACCT_750B1","ACCT_750B2","ACCT_751","ACCT_755","ACCT_760C","ACCT_761C","ACCT_771","ACCT_775","ACCT_794","ACCT_798","ACCT_799A","ACCT_799B1","ACCT_799B2","ACCT_825","ACCT_860C","ACCT_880","ACCT_902","ACCT_906A","ACCT_908A","ACCT_908C","ACCT_911","ACCT_931","ACCT_940","ACCT_959","ACCT_960","ACCT_968","ACCT_973","ACCT_975","ACCT_976","ACCT_991","Acct_965A","Acct_965B","Acct_965C","Acct_965D","ACCT_020A","ACCT_020B","ACCT_024A","ACCT_024B","ACCT_042A","ACCT_090A","ACCT_090B","ACCT_090C","ACCT_090D","ACCT_099A","ACCT_143A","ACCT_143B","ACCT_143C","ACCT_143D","ACCT_400A","ACCT_400B","ACCT_400C","ACCT_400D","ACCT_400F","ACCT_459A","ACCT_463A","ACCT_475A","ACCT_475B","ACCT_475C","ACCT_475D","ACCT_691B","ACCT_691C","ACCT_692","ACCT_692A","ACCT_704A","ACCT_704B","ACCT_704C","ACCT_704D","ACCT_704E","ACCT_705A","ACCT_705B","ACCT_708B","ACCT_720A","ACCT_720B","ACCT_720C","ACCT_720D","ACCT_720E","ACCT_721A","ACCT_721B","ACCT_724B","ACCT_733A","ACCT_745C1","ACCT_745C2","ACCT_796C1","ACCT_796C2","ACCT_797C1","ACCT_797C2","ACCT_799C1","ACCT_799C2","ACCT_965C1","ACCT_965C2","ACCT_088","ACCT_799A1","ACCT_672B","ACCT_672C1","ACCT_672C2","ACCT_672D","ACCT_744B","ACCT_744C1","ACCT_744C2","ACCT_744D","ACCT_652B","ACCT_652C1","ACCT_652C2","ACCT_652D","ACCT_766A","ACCT_766B","ACCT_766C1","ACCT_766C2","ACCT_766D","ACCT_766E","ACCT_798A1","ACCT_798A2","ACCT_798A3","ACCT_009A","ACCT_009B","ACCT_009C","ACCT_769A1","ACCT_769B1","ACCT_616","ACCT_616A","ACCT_704A1","ACCT_704C1","ACCT_980","ACCT_742C1","ACCT_742C2","ACCT_020J","ACCT_020K","ACCT_020L","ACCT_021J","ACCT_021K","ACCT_021L","ACCT_022J","ACCT_022K","ACCT_022L","ACCT_023J","ACCT_023K","ACCT_023L","ACCT_041J","ACCT_041K","ACCT_041L","Acct_1019","Acct_1019A","Acct_1019B","Acct_1019C","Acct_1019D","Acct_1019E","Acct_789A","Acct_789A1","Acct_789B","Acct_789B1"
1167,6/30/2025 0:00:00,586,7/17/2025 10:12:49 PM,836009,329893,0,63166239,0,57451277,57451277,0,0,29036,0,1525,32819404,110,3389239,300823,0,0,0,0,0,0,0,3530,16000,0,0,0,99458,0,0,0,0,0,0,1050,1409,449,563,14300,4453,0,0,0,-2959,0,0,0,0,0,0,0,0,31572752,1249581,0,0,1256872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565946,0,0,0,0,96213,0,0,14250871,3401841,1468480,4229999,3603675,0,4695647,0,0,217,0,0,0,0,0,0,0,0,0,341416,0,12101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91863,62519,143983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1172,6/30/2025 0:00:00,589,7/15/2025 10:09:39 PM,1794706,69371,0,95664775,0,80128583,80128583,0,18576,0,0,4899,28329752,623,7252803,37452,0,0,0,0,0,0,0,5367,42000,0,0,0,62953,0,0,0,0,0,0,890,750,375,425,29357,3246,0,0,0,0,2904827,0,0,0,0,0,0,0,55608300,0,0,0,1009061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786631,0,0,0,0,44038,0,0,17061171,3197122,1265840,1357163,0,0,15480022,0,0,348,0,0,0,0,0,0,0,0,0,39269,0,5039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168450,109797,168199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1199,6/30/2025 0:00:00,599,7/18/2025 10:07:54 PM,13120830,752659,0,703460086,0,599136864,599136864,0,750187,278798,0,22711,536977596,4027,89511386,1833278,0,0,0,0,0,0,0,46481,2135583,0,0,569419,6105258,0,0,0,0,0,0,1137,1160,595,621,790458,214365,0,0,0,0,4250842,0,0,0,0,0,0,0,96243002,0,0,0,10022354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5378023,0,0,0,0,4276114,30500000,0,96058009,20316701,78225342,137372464,227276496,0,70627184,0,0,6258,0,0,0,0,0,0,0,0,0,1468522,0,64988,0,0,0,0,0,0,0,0,0,0,344655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984810,250364,7977128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1204,6/30/2025 0:00:00,603,7/30/2025 11:12:05 PM,35638,106996,0,109589482,0,100202400,100202400,0,68867,1147,0,6203,62087135,500,5472721,172940,0,0,0,0,0,0,0,7120,50000,0,0,0,182260,0,0,0,0,0,0,1250,1800,599,599,161477,45588,0,0,0,0,0,0,0,0,0,0,0,0,54631934,0,0,0,2413657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,961024,0,0,0,0,557807,0,0,26662808,1826579,2979925,5457035,10468984,0,9028220,0,0,2254,0,0,0,0,0,0,0,0,0,86565,0,11468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174547,58871,784132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,6/30/2025 0:00:00,604,7/29/2025 6:36:33 AM,3051791,4733296,0,1273485953,0,1107194946,1107194946,0,2504882,296309,1612,53813,884229067,2678,92414664,5996698,0,0,0,0,0,0,0,75502,90000,0,0,1474361,4599882,0,0,0,0,0,0,1324,1675,625,725,4321528,842396,0,0,0,0,0,0,0,0,0,0,0,0,492724852,0,0,0,20895867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10072933,0,0,0,0,11077351,53000000,0,262873948,12965577,205528540,230456756,98672153,0,138574771,0,0,8444,0,0,0,0,0,0,0,0,0,7374519,0,256804,0,0,0,0,0,0,0,0,0,0,15260559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2956048,721826,36053328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236,6/30/2025 0:00:00,615,7/23/2025 10:26:45 PM,0,0,0,13586591,0,10142555,10142555,0,0,0,0,564,8366282,48,1316567,30892,0,0,0,0,0,0,0,875,1500,0,0,0,50272,0,0,0,0,0,0,0,1100,399,499,0,0,0,0,0,77121,0,0,0,0,0,0,0,0,10142555,0,0,0,143284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95737,0,0,0,0,42303,0,0,0,0,0,0,0,0,3324612,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6427,18194,28132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1239,6/30/2025 0:00:00,616,8/7/2025 10:02:49 PM,0,5676,0,57795067,0,46473459,56505459,0,66355,39649,55198,3330,23500871,115,1555872,203327,0,0,0,0,0,0,0,2622,5000,0,0,0,720550,0,0,0,0,0,2,1090,1149,449,599,102358,22841,0,0,0,0,0,0,0,0,0,0,0,0,25490782,0,0,0,451377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552120,0,0,0,0,348338,0,10032000,0,0,20708967,20982677,0,0,5197153,0,0,1630,0,0,0,0,0,0,0,0,0,129651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11633,82317,1759717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1245,6/30/2025 0:00:00,619,7/28/2025 10:57:29 PM,2756525,111282,0,68029222,0,53232676,53732676,0,808945,191084,285971,2854,54268071,432,11708384,3254372,0,0,0,0,0,0,0,5814,9184,0,0,32594,80202,0,0,0,0,0,2,0,1211,653,825,243280,41880,0,0,0,291508,405738,0,0,0,0,0,0,0,35438091,500000,0,0,1859605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508761,0,0,0,0,3322945,589258,500000,9543913,4623407,1956643,3221527,0,0,9590393,0,0,1031,0,0,0,0,0,0,0,0,0,1370064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269338,17650,670041,0,0,0,0,0,747231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1248,6/30/2025 0:00:00,620,7/29/2025 10:43:05 PM,581037,16823,0,13213841,0,10239533,10239533,0,1281,0,0,389,4423935,84,1031359,1281,0,0,0,0,0,0,0,1449,4000,0,0,0,47773,0,0,0,0,0,0,0,900,499,799,1763,0,0,0,0,0,588425,0,0,0,0,0,0,0,9075853,220024,0,0,142844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101808,0,0,0,0,12584,0,0,417141,0,158114,158114,0,0,2718532,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3609,9421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1251,6/30/2025 0:00:00,622,7/31/2025 2:58:32 PM,506301,27717,0,56673904,0,48474778,48474778,0,32491,20408,137958,1844,24591363,257,4877905,235045,0,0,0,0,0,0,0,4532,25000,0,0,2,223246,0,0,0,0,0,0,880,1090,549,574,60337,12218,0,0,0,216358,0,0,0,0,0,0,0,0,26987019,0,0,0,852290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464289,0,0,0,0,98694,0,0,5242782,1872511,8570950,9009781,4917455,0,7833028,0,0,450,0,0,0,0,0,0,0,0,0,98830,0,40615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70821,71796,142973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1257,6/30/2025 0:00:00,623,7/17/2025 10:11:38 PM,445411,82036,0,75784721,0,59464766,59713766,0,217269,41512,11670,2588,51694209,372,8525311,358132,0,0,0,0,0,0,0,6325,7000,0,102817,0,477810,0,0,0,0,0,1,0,1055,513,649,142305,6466,0,0,0,657378,261398,0,0,0,0,0,0,0,34348377,0,0,0,1081174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546660,0,0,0,0,-727537,0,249000,7907174,1844726,10548328,14727935,0,0,15876412,0,0,655,0,0,0,0,0,0,0,0,0,161407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107009,60815,79638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1261,6/30/2025 0:00:00,625,7/25/2025 10:16:59 PM,40328290,13972137,0,5581398055,0,4826538179,4826538179,0,24651975,8656552,1856352,218487,4548758131,23779,701321360,54504532,0,0,0,0,0,0,0,396729,1600000,0,0,6142741,53580197,0,0,0,0,0,0,1800,1800,924,924,33034588,5362069,0,0,0,10152865,0,0,0,0,0,0,0,0,898319715,0,0,0,79101101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42199249,0,0,0,0,47185162,250000000,0,735738938,152213531,1617597907,1907239413,1018179008,0,450523452,0,0,98932,0,0,0,0,0,0,0,0,0,67382488,0,4252809,0,0,0,0,0,0,0,0,0,0,192186898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16371243,760821,127497262,0,0,0,0,0,69612059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1263,6/30/2025 0:00:00,627,7/17/2025 10:02:19 PM,0,0,0,35007027,0,30985290,30985290,0,0,0,1,1018,17317248,110,1886017,1,0,0,0,0,0,0,0,2053,3000,0,13836,0,302304,0,0,0,0,0,0,1299,1100,550,525,4562,2647,0,0,0,43582,0,0,0,0,0,0,0,0,12218139,216956,0,0,445573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265695,0,0,0,0,59735,0,0,5884167,951163,11783756,11931821,0,0,3701464,0,0,277,0,0,0,0,0,0,0,0,0,83166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38099,42836,102257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1273,6/30/2025 0:00:00,632,7/24/2025 10:26:48 PM,0,0,0,4925452868,0,4193496159,4193496159,0,677474,0,0,52676,1034794304,5379,192765504,2420519,0,0,0,0,0,0,0,114261,168891,0,0,0,83910388,0,0,0,0,0,0,0,949,499,499,2142242,573608,0,0,0,0,0,0,0,0,0,0,0,0,4090547497,0,0,0,10070955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33501165,0,0,0,0,9819846,0,0,0,102948662,0,0,0,0,719030387,0,0,17522,0,0,0,0,0,0,0,0,0,6720233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1376402,37050699,3738274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1282,6/30/2025 0:00:00,635,7/30/2025 12:02:35 AM,0,78247,0,10467397,0,6431655,6431655,0,0,0,0,395,3917341,62,887305,16973,0,0,0,0,0,0,0,1700,9500,0,0,15372,1,0,0,0,0,0,0,0,799,375,900,37834,22637,0,0,0,-37778,41168,0,0,0,0,0,0,0,5496216,0,0,0,367529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63089,0,0,0,0,24530,3500000,0,894271,0,0,0,0,0,546524,0,0,109,0,0,0,0,0,0,0,0,0,80551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19027,12548,22813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1309,6/30/2025 0:00:00,647,7/9/2025 10:01:58 PM,1530605,388323,0,161789004,0,142847959,142847959,0,388172,81127,77074,4884,70177213,387,11218235,808834,0,0,0,0,0,0,0,10237,750000,0,0,0,701045,0,0,0,0,0,0,1016,1200,525,675,34837,35277,0,0,0,0,289491,0,0,0,0,0,0,0,58171359,0,0,0,2852785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1318556,0,0,0,0,1753124,0,0,20938677,4137656,23261789,24955866,33797040,0,16163382,0,0,646,0,0,0,0,0,0,0,0,0,589120,0,3006,0,0,0,0,0,0,0,0,0,0,646672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182853,191410,4677309,0,0,0,0,0,123044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1339,6/30/2025 0:00:00,664,7/31/2025 6:35:26 AM,421166,31688,0,29339628,0,25866628,25866628,0,19407,0,0,1276,16766749,93,2230148,47448,0,0,0,0,0,0,0,2085,4000,0,0,553,10838,0,0,0,0,0,0,990,1025,475,525,8711,304,0,0,0,191646,1339951,0,0,0,0,0,0,0,15815831,0,0,0,526854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254665,0,0,0,0,262886,0,0,4899444,496596,2338749,2756732,0,0,2777610,0,0,226,0,0,0,0,0,0,0,0,0,8871,0,4995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43665,33004,294661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1343,6/30/2025 0:00:00,665,7/25/2025 10:49:45 PM,0,0,0,3596052,0,2516545,2516545,0,0,0,0,180,2004039,48,703850,40042,0,0,0,0,0,0,0,797,1000,0,4800,0,2142,0,0,0,0,0,0,0,865,600,0,11350,2742,0,0,0,24,0,0,0,0,0,0,0,0,2516545,162674,0,0,114188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24421,0,0,0,0,28324,0,0,0,0,0,0,0,0,888485,0,0,0,0,0,0,0,0,0,0,0,0,37117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1344,6/30/2025 0:00:00,666,7/8/2025 10:05:01 PM,581180,75475,0,19765801,0,17182002,17182002,0,0,0,0,887,13036603,116,2630933,4757,0,0,0,0,0,0,0,1465,100000,0,0,0,76799,0,0,0,0,0,0,849,1200,550,565,3689,1018,0,0,0,118621,861106,0,0,0,0,0,0,0,9817798,0,0,0,323740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158401,0,0,0,0,58596,0,0,4000313,142623,2226252,2346483,0,0,2384221,0,0,353,0,0,0,0,0,0,0,0,0,45102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27986,18663,19442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1351,6/30/2025 0:00:00,670,7/30/2025 10:03:20 PM,442817,16703,0,48743323,0,42670192,42670192,0,4078,74855,348345,1338,21611149,143,3593008,456425,0,0,0,0,0,0,0,3710,25000,0,0,1,229961,0,0,0,0,0,0,957,1185,518,591,4401,4177,0,0,0,0,0,0,0,0,0,0,0,0,23230049,0,0,0,463147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390982,0,0,0,0,99826,0,0,5825446,0,5868134,6120389,7494309,0,6324757,0,0,312,0,0,0,0,0,0,0,0,0,33514,0,11449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26247,104590,3003059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1352,6/30/2025 0:00:00,671,7/29/2025 10:39:34 PM,3072845,801764,0,285481114,0,255938162,255938162,0,451618,232794,69984,7914,188789595,926,26878403,1570072,0,0,0,0,0,0,0,18509,2429917,0,0,32252,2469809,0,0,0,0,0,0,850,875,679,679,156565,11454,0,0,0,709108,0,0,0,0,0,0,0,0,71502581,0,0,0,4287218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380547,0,0,0,0,1487766,1942061,0,26943976,11644368,94891200,100105135,44362754,0,20130692,0,0,3006,0,0,0,0,0,0,0,0,0,1326480,0,9546,0,0,0,0,0,0,0,0,0,0,26185405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514798,1915497,9554278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
