"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_LQ0018","ACCT_LQ0019","ACCT_LQ0020","ACCT_LQ0021","ACCT_LQ0022","ACCT_LQ0023","ACCT_LQ0024","ACCT_LQ0025","ACCT_LQ0026","ACCT_LQ0027","ACCT_LQ0028","ACCT_LQ0029","ACCT_LQ0030","ACCT_LQ0034","ACCT_LQ0035","ACCT_LQ0038","ACCT_LQ0039","ACCT_LQ0040","ACCT_LQ0042","ACCT_LQ0043","ACCT_LQ0044","ACCT_LQ0045","ACCT_LQ0046","ACCT_LQ0047","ACCT_LQ0052","ACCT_LQ0053","ACCT_LQ0056","ACCT_LQ0059","ACCT_LQ0860","ACCT_NV0001","ACCT_NV0002","ACCT_NV0003","ACCT_NV0004","ACCT_NV0013","ACCT_NV0014","ACCT_NV0015","ACCT_NV0016","ACCT_NV0017","ACCT_NV0018","ACCT_NV0019","ACCT_NV0020","ACCT_NV0021","ACCT_NV0022","ACCT_NV0023","ACCT_NV0024","ACCT_NV0025","ACCT_NV0026","ACCT_NV0027","ACCT_NV0028","ACCT_NV0029","ACCT_NV0030","ACCT_NV0031","ACCT_NV0032","ACCT_NV0033","ACCT_NV0034","ACCT_NV0035","ACCT_NV0036","ACCT_NV0037","ACCT_NV0038","ACCT_NV0039","ACCT_NV0040","ACCT_NV0041","ACCT_NV0042","ACCT_NV0043","ACCT_NV0044","ACCT_NV0045","ACCT_NV0046","ACCT_NV0047","ACCT_NV0048","ACCT_NV0049","ACCT_NV0050","ACCT_NV0051","ACCT_NV0052","ACCT_NV0053","ACCT_NV0054","ACCT_NV0055","ACCT_NV0056","ACCT_NV0057","ACCT_NV0058","ACCT_NV0059","ACCT_NV0060","ACCT_NV0061","ACCT_NV0062","ACCT_NV0063","ACCT_NV0064","ACCT_NV0065","ACCT_NV0066","ACCT_NV0067","ACCT_NV0068","ACCT_NV0069","ACCT_NV0070","ACCT_NV0071","ACCT_NV0072","ACCT_NV0073","ACCT_NV0074","ACCT_NV0075","ACCT_NV0076","ACCT_NV0077","ACCT_NV0078","ACCT_NV0079","ACCT_NV0080","ACCT_NV0081","ACCT_NV0083","ACCT_NV0084","ACCT_NV0087","ACCT_NV0088","ACCT_NV0089","ACCT_NV0090","ACCT_NV0091","ACCT_NV0092","ACCT_NV0093","ACCT_NV0094","ACCT_NV0095","ACCT_NV0096","ACCT_NV0097","ACCT_NV0098","ACCT_NV0099","ACCT_NV0100","ACCT_NV0101","ACCT_NV0102","ACCT_NV0103","ACCT_NV0104","ACCT_NV0105","ACCT_NV0106","ACCT_NV0107","ACCT_NV0108","ACCT_NV0109","ACCT_NV0110","ACCT_NV0111","ACCT_NV0112","ACCT_NV0113","ACCT_NV0114","ACCT_NV0115","ACCT_NV0116","ACCT_NV0122","ACCT_NV0128","ACCT_NV0134","ACCT_NV0140","ACCT_NV0141","ACCT_NV0142","ACCT_NV0143","ACCT_NV0144","ACCT_NV0145","ACCT_NV0146","ACCT_NV0153","ACCT_NV0154","ACCT_NV0155","ACCT_NV0156","ACCT_NV0157","ACCT_NV0158","ACCT_NV0159","ACCT_NV0160","ACCT_NV0161","ACCT_NV0162","ACCT_NV0169","ACCT_NV0170","ACCT_NV0172","ACCT_NV0173","ACCT_SL0036","ACCT_SL0037","ACCT_SL0038","ACCT_SL0039","ACCT_SL0041","ACCT_SL0043","ACCT_SL0045","ACCT_SL0047","ACCT_SL0049","ACCT_SL0051","ACCT_SL0053","ACCT_SL0055","ACCT_SL0056","ACCT_SL0057","ACCT_SL0058","ACCT_SL0059","ACCT_RB0001","ACCT_RB0002","ACCT_RB0003","ACCT_RB0004","ACCT_RB0005","ACCT_RB0006","ACCT_RB0007","ACCT_RB0008","ACCT_RB0009","ACCT_RB0010","ACCT_RB0011","ACCT_RB0012","ACCT_RB0013","ACCT_RB0014","ACCT_RB0015","ACCT_RB0016","ACCT_RB0017","ACCT_RB0018","ACCT_RB0019","ACCT_RB0020","ACCT_RB0021","ACCT_RB0022","ACCT_RB0023","ACCT_RB0024","ACCT_RB0025"
132,6/30/2025 0:00:00,69,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654881,197595,0,0,0,852476,0,0,0,0,0,0,0,0,3333,3333,654881,197595,0,0,3333,855809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184150,6654,0,0,6654,0,0,0,8922,181882,0,181882,0,0,0,0,0,0,0,0,0,0,0,0,0
135,6/30/2025 0:00:00,70,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17432664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000000,15903343,0,0,16000000,15903343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000000,15903343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9086000,15237000,3947000,250000,0,28520000,0,0,15903343,0,779692,0,0,0,0,779692,9865692,15237000,5445757,6221778,8432808,45203035,0,0,0,0,0,0,0,0,930645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16220432,377170,0,0,377170,0,0,0,952842,15644760,0,15644760,0,0,0,0,0,0,0,0,0,0,0,0,0
138,6/30/2025 0:00:00,72,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9072000,9010929,0,0,0,0,0,9072000,9010929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9010929,0,0,0,0,0,72987,72987,2925984,5035864,1049081,0,72987,9083916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4533981,75973,0,0,75973,0,0,0,365197,4244757,0,4244757,0,0,0,0,0,0,0,0,0,0,0,0,0
146,6/30/2025 0:00:00,74,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725000,200000,0,0,0,925000,0,0,0,0,0,0,0,0,0,0,725000,200000,0,0,0,925000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472008,48318,0,0,48318,0,0,0,51066,469260,0,469260,0,0,0,0,0,0,0,0,0,0,0,0,0
147,6/30/2025 0:00:00,75,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297299,0,0,0,0,297299,0,0,0,0,10771,0,0,0,0,10771,308070,0,0,0,0,308070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155981,5488,0,0,5488,0,0,0,14366,147103,0,147103,0,0,0,0,0,0,0,0,0,0,0,0,0
150,6/30/2025 0:00:00,77,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113021000,0,56049017,0,0,0,0,0,0,0,0,0,0,0,13025510,12236328,0,0,6906790,6925556,2495981,2488916,53919037,51688648,2495981,2488916,60825827,58614204,0,0,0,0,0,0,0,0,0,0,0,0,56036,57774,6464791,5631844,0,0,0,0,0,0,1293266,1293266,56036,57774,7758057,6925110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12264437,11780764,0,0,496000,448845,0,0,0,0,2552017,94369831,90005251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90005251,2552017,0,3768190,0,0,0,3768190,36922375,36828581,12994816,7621478,1958208,96325458,0,0,143280,143280,0,7751296,0,0,5515928,0,0,0,307358,112846,0,0,6232965,0,0,0,0,0,0,0,41483479,4544431,0,0,4544431,0,0,0,3533285,42494625,0,42494625,0,0,0,0,0,0,0,0,0,0,0,0,0
151,6/30/2025 0:00:00,78,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177225214,0,177225214,0,0,0,0,0,0,0,0,0,0,0,5000168,4652422,0,0,23646808,19397587,0,0,93350647,81663362,0,0,116997455,101060949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121997623,105713371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105713371,0,2602363,3699911,0,0,0,6302274,25537596,16673833,15390025,41573023,12841168,112015645,0,0,0,0,0,5085326,7575001,2206147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132198574,9600543,0,0,9600543,0,0,0,9908144,131890973,0,131890973,0,0,0,0,0,0,0,0,0,0,0,0,0
153,6/30/2025 0:00:00,80,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,0,0,0,0,300000,0,0,0,0,557,0,0,0,0,557,300557,0,0,0,0,300557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84841,10000,0,0,10000,0,0,0,3821,91020,0,91020,0,0,0,0,0,0,0,0,0,0,0,0,0
159,6/30/2025 0:00:00,83,Subm,0,0,0,0,804802,0,0,0,0,0,0,0,0,0,0,0,0,748486005,0,913143570,0,0,0,114569651,0,0,0,0,338134978,0,0,103526919,96850352,0,0,7901190,6828575,0,0,330461627,324494389,0,0,338362817,331322964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42756441,41681028,0,0,10941895,10464623,0,0,0,0,0,0,53698336,52145651,0,0,8035893,7478524,0,0,0,0,0,0,0,0,0,0,8035893,7478524,0,0,94087864,80759471,0,0,0,0,0,0,0,0,0,597711829,568556962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24226412,0,24226412,24226412,0,0,0,0,0,0,24226412,0,568556962,0,0,20566600,0,0,0,20566600,74813739,96225998,137217455,214481843,90610939,613349974,0,-3049,1405375,1402326,0,0,0,4188785,0,0,0,0,0,0,0,0,0,0,1100460,0,9723558,0,0,0,336156591,21434733,0,0,21434733,0,0,0,52284057,305307267,0,305307267,0,0,0,0,0,0,0,0,0,0,0,0,0
162,6/30/2025 0:00:00,85,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33574717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17900000,15243546,0,0,0,0,0,0,17900000,15243546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15884710,4980000,0,0,0,20864710,0,0,0,17900000,570420,0,0,0,0,570420,23205130,7330000,0,1050000,7750000,39335130,0,0,0,0,0,0,0,0,586181,0,0,0,0,0,0,0,0,0,0,0,590528,0,0,0,17895554,685857,0,0,685857,0,0,0,1408988,17172423,0,17172423,0,0,0,0,0,0,0,0,0,0,0,0,0
167,6/30/2025 0:00:00,87,Subm,0,0,0,4998198,0,0,0,0,0,0,0,0,0,0,0,0,0,48594083,0,0,0,0,0,0,0,0,0,0,0,0,0,30770738,30503240,0,0,13919880,13780770,0,0,0,0,0,0,13919880,13780770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125000,125000,0,0,0,0,7738000,7780228,0,0,0,0,125000,52428618,52064238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15809173,17324000,10741000,0,0,43874173,0,0,52064239,125000,0,10269790,0,0,0,10269790,30830525,45990407,29512270,0,0,106333202,0,0,0,0,0,0,0,0,0,0,0,0,0,112779,0,0,0,0,0,0,4314299,513072,0,0,70215066,1587905,0,0,1587905,0,0,0,5411361,66391610,0,66391610,0,0,0,0,0,0,0,0,0,0,0,0,0
168,6/30/2025 0:00:00,88,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744580,679787,0,0,744580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4461000,4377000,0,0,0,8838000,0,0,0,744580,0,0,0,0,49318,49318,4461000,4627000,0,494580,49318,9631898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3515505,91511,0,0,91511,0,0,0,345660,3261356,0,3261356,0,0,0,0,0,0,0,0,0,0,0,0,0
169,6/30/2025 0:00:00,89,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201297,0,0,0,0,201297,0,0,0,0,830,0,0,0,0,830,202127,0,0,0,0,202127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707211,16595,0,0,16595,0,0,0,10840,712966,0,712966,0,0,0,0,0,0,0,0,0,0,0,0,0
176,6/30/2025 0:00:00,92,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347761034,0,0,350397833,0,387410314,0,0,0,0,0,0,0,0,0,0,0,224844477,219649648,0,0,26000356,25389326,0,0,136565481,119282593,0,0,162565837,144671919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387410314,364321567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364321567,0,0,1173000,0,0,907843,2080843,157596567,99610026,51019190,37437267,20739360,366402410,0,0,0,0,0,0,0,0,184309287,23653663,0,0,0,0,23583500,0,0,0,0,0,45739111,23735830,0,0,270924053,6063557,0,0,6063557,0,0,0,13325611,263661999,0,263661999,0,0,0,0,0,0,0,0,0,0,0,0,0
187,6/30/2025 0:00:00,100,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1240000,1234792,0,0,0,0,0,0,1240000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6448000,1736000,0,0,0,8184000,0,0,0,1240000,0,196213,0,0,0,196213,7192000,2428213,0,0,0,9620213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3800857,435054,0,0,435054,0,0,0,238598,3997313,0,3997313,0,0,0,0,0,0,0,0,0,0,0,0,0
195,6/30/2025 0:00:00,104,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447000,0,0,0,0,447000,0,0,0,0,0,0,0,0,6091,6091,447000,0,0,0,6091,453091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1656448,101573,0,0,101573,0,0,0,171760,1586261,0,1586261,0,0,0,0,0,0,0,0,0,0,0,0,0
196,6/30/2025 0:00:00,105,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394330149,0,674007563,0,0,0,1409413,0,0,0,0,44000000,0,0,0,0,0,0,0,0,0,0,178925672,161947411,0,0,178925672,161947411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25160373,21756861,0,0,0,0,0,0,0,0,0,0,25160373,21756861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204086045,183704272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183704272,0,2559900,2116832,0,0,0,4676732,42893191,35617354,70801667,25491693,13577099,188381004,0,0,0,0,0,19697309,0,0,56021882,0,5125145,0,0,0,0,52643858,0,0,0,0,80108470,41508414,0,0,283962524,38224601,0,0,38224601,0,0,0,24519032,297668093,0,297668093,0,0,0,0,0,0,0,0,0,0,0,0,0
198,6/30/2025 0:00:00,107,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500000,5406960,0,0,0,0,0,0,5500000,5406960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4448206,4448206,4448206,1736000,11360000,248000,0,0,13344000,4448206,0,0,5500000,0,0,0,0,33333,33333,9684206,13360000,248000,0,33333,23325539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13821082,30578,0,0,30578,0,0,0,358879,13492781,0,13492781,0,0,0,0,0,0,0,0,0,0,0,0,0
199,6/30/2025 0:00:00,108,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61730931,0,0,0,0,0,0,0,0,41379586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41303430,35320460,0,0,41303430,35320460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7364000,7318013,0,0,0,0,0,48667430,42638473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42638473,0,0,515938,0,0,0,515938,2273668,7803571,5226243,24838480,3012449,43154411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33156817,616163,0,0,616163,0,0,0,1681620,32091360,0,32091360,0,0,0,0,0,0,0,0,0,0,0,0,0
200,6/30/2025 0:00:00,109,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5309015,500000,0,0,0,5809015,0,0,0,0,0,0,0,0,64797,64797,5309015,500000,0,0,64797,5873812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2812677,41521,0,0,41521,0,0,0,70253,2783945,0,2783945,0,0,0,0,0,0,0,0,0,0,0,0,0
205,6/30/2025 0:00:00,112,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22868700,0,0,0,0,0,0,0,0,0,0,0,0,0,3737385,3715243,0,0,11195956,10950839,0,0,37049699,35570058,0,0,48245655,46520897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7825243,7777525,0,0,7825243,51983040,50236140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1369576,1319000,500000,0,0,3188576,0,0,50236140,7825243,0,1817162,0,0,0,1817162,12227645,19062237,26806604,4970635,0,63067121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47704830,1013963,0,0,1013963,0,0,0,4668511,44050282,0,44050282,0,0,0,0,0,0,0,0,0,0,0,0,0
216,6/30/2025 0:00:00,116,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22717942,23009652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22717942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6225000,14292995,6976025,0,0,27494020,0,0,0,22717942,0,0,0,0,0,0,11519375,20226313,18466274,0,0,50211962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6502164,130853,0,0,130853,0,0,0,612151,6020866,0,6020866,0,0,0,0,0,0,0,0,0,0,0,0,0
220,6/30/2025 0:00:00,117,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2994983,2983995,0,0,2499271,2456490,0,0,0,0,0,0,2499271,2456490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5494254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4714000,248000,0,0,0,4962000,0,0,0,5494254,0,214221,0,0,0,214221,8706108,964367,1000000,0,0,10670475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8155801,109626,0,0,109626,0,0,0,306058,7959369,0,7959369,0,0,0,0,0,0,0,0,0,0,0,0,0
224,6/30/2025 0:00:00,119,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,827631,799380,0,0,827631,799380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747000,745182,0,0,747000,827631,799380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5480000,993000,0,0,0,6473000,0,0,799380,747000,1551898,0,0,0,0,1551898,7324473,1944245,302560,0,0,9571278,0,0,0,0,0,6704927,0,0,658213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39117456,3056463,0,0,3056463,0,0,0,1239204,40934715,0,40934715,0,0,0,0,0,0,0,0,0,0,0,0,0
227,6/30/2025 0:00:00,121,Subm,0,3822681,3822681,127011252,0,0,0,0,0,0,0,0,0,0,0,0,0,8062391765,0,8621151027,0,0,0,3547934876,0,0,0,0,755000000,0,0,30488688,30375000,0,0,335326710,323111339,0,0,3180280390,3035234556,0,0,3515607100,3358345895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15626525,15684435,0,0,15626525,15684435,0,0,0,0,0,0,0,0,0,0,4089292,4103368,0,0,4089292,4103368,0,0,0,0,0,0,0,0,0,0,10771771,10746355,0,3576583376,3419255053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3419255054,0,0,53862500,0,0,5927385,59789885,987480794,260056050,792705670,1399083151,39719274,3479044939,0,-9293267,0,-9293267,0,149120575,0,150058253,1152,0,69870002,21707603,0,0,0,0,0,0,0,0,918348,0,62185707,0,2918166892,660724656,0,0,660724656,0,0,0,376031883,3202859665,0,3202859665,0,864247652,841576178,22671474,0,0,3419255053,181636974,3207130491,0,10771771,0,19715817
